wid,age,country,gender,marital,parenthood,predicted_category
94,28,USA,m,single,n,achievement
668,36,USA,m,single,n,nature
451,23,USA,m,single,n,achievement
334,23,USA,f,single,n,affection
12166,28,USA,f,single,n,affection
894,32,USA,m,married,y,affection
100,34,USA,m,married,y,affection
10837,52,USA,f,married,y,nature
13464,31,USA,m,single,n,affection
7329,27,USA,m,single,n,achievement
2278,43,USA,m,single,n,leisure
2413,50,USA,f,single,y,achievement
41,26,SRB,m,single,n,affection
1302,28,USA,f,married,y,bonding
663,32,USA,m,married,y,bonding
117,22,USA,m,single,n,bonding
7049,49,USA,f,married,n,affection
714,29,USA,m,single,n,leisure
621,20,USA,o,single,n,achievement
2965,42,USA,m,single,n,achievement
8182,50,USA,f,single,n,affection
34,23,USA,m,single,n,bonding
9417,41,USA,f,married,y,affection
5246,29,USA,m,single,n,enjoy_the_moment
8420,42,USA,m,single,n,achievement
4365,34,USA,m,single,n,affection
4462,27,USA,m,married,y,achievement
2343,23,USA,f,single,n,affection
2222,32,IND,f,married,y,enjoy_the_moment
972,29,USA,m,single,y,achievement
1270,31,USA,m,single,n,nature
1310,29,USA,m,single,n,affection
408,31,USA,f,single,n,affection
4970,26,USA,m,single,y,affection
853,26,USA,m,single,n,achievement
616,32,USA,f,married,y,exercise
1708,27,USA,m,single,n,bonding
501,33,USA,m,widowed,y,affection
568,25,USA,m,single,y,achievement
2305,42,USA,m,married,n,affection
5132,25,USA,f,married,n,achievement
2027,27,USA,m,married,n,leisure
13317,22,USA,m,single,n,achievement
90,32,USA,m,married,y,enjoy_the_moment
1306,28,USA,m,single,n,affection
2321,50,USA,m,separated,y,achievement
1634,39,USA,f,single,n,achievement
80,23,USA,o,single,n,achievement
2143,20,USA,m,single,n,enjoy_the_moment
64,48,USA,f,married,y,bonding
608,24,IND,m,single,n,achievement
1054,41,USA,f,single,y,bonding
6103,35,USA,m,married,n,affection
2041,24,USA,m,single,n,achievement
404,28,USA,m,single,n,achievement
4508,54,USA,f,married,y,achievement
567,35,USA,m,married,n,achievement
225,25,USA,m,single,n,enjoy_the_moment
871,25,USA,f,single,n,achievement
2186,42,USA,f,married,y,achievement
3295,43,USA,f,married,y,exercise
1818,42,USA,f,single,y,achievement
727,28,USA,m,single,n,affection
370,21,USA,m,single,y,leisure
4374,35,USA,f,married,n,affection
579,26,USA,m,single,n,achievement
806,26,USA,m,single,n,achievement
585,18,JAM,f,single,n,achievement
810,25,USA,m,single,n,exercise
1723,34,USA,f,married,n,affection
162,23,USA,m,single,n,achievement
4007,55,USA,f,married,n,bonding
460,22,USA,m,single,n,achievement
1765,31,USA,f,married,n,affection
505,25,USA,f,single,n,achievement
91,29,USA,m,single,n,affection
11310,26,USA,m,single,y,affection
13486,27,USA,f,married,y,affection
1494,28,USA,m,married,y,enjoy_the_moment
2045,28,USA,m,single,n,affection
295,34,USA,m,single,n,achievement
1541,31,USA,m,single,n,exercise
2910,19,ITA,m,single,n,achievement
1932,27,USA,m,single,n,bonding
1404,37,USA,m,married,y,achievement
5096,34,USA,m,single,y,affection
2544,25,USA,m,single,n,affection
1165,51,USA,m,divorced,y,affection
7133,34,USA,m,single,n,achievement
9730,30,USA,f,single,n,achievement
1997,33,USA,f,married,n,affection
2440,38,USA,f,single,n,affection
359,40,USA,f,married,y,achievement
2883,36,USA,f,single,y,affection
2195,27,USA,f,married,y,affection
30,37,USA,m,married,y,achievement
1192,29,USA,f,married,y,enjoy_the_moment
1051,22,USA,f,single,n,achievement
678,28,USA,m,single,n,leisure
10370,37,USA,f,single,n,affection
703,26,KEN,m,single,n,bonding
2705,51,USA,f,married,y,affection
11260,55,USA,f,divorced,y,nature
755,35,USA,m,divorced,n,affection
202,24,USA,m,single,n,achievement
2846,29,USA,m,single,n,achievement
181,44,USA,m,married,y,bonding
2206,48,USA,f,married,y,leisure
578,24,IND,m,single,n,bonding
200,35,DOM,m,married,n,achievement
127,21,USA,m,single,n,achievement
58,38,USA,m,married,n,affection
834,25,USA,f,married,n,achievement
1027,35,USA,f,married,y,affection
521,42,USA,f,married,y,achievement
10655,28,USA,m,single,n,achievement
128,25,USA,f,single,n,leisure
1249,42,USA,f,married,y,affection
2174,46,CAN,m,divorced,y,achievement
86,27,USA,m,single,n,achievement
2140,27,USA,f,single,n,enjoy_the_moment
186,44,USA,m,single,y,nature
7443,19,USA,f,single,n,enjoy_the_moment
2303,22,USA,f,single,n,achievement
3549,33,USA,f,married,y,affection
473,37,USA,f,single,y,bonding
10616,25,USA,m,single,n,achievement
3795,32,USA,m,married,y,affection
46,29,USA,m,single,n,achievement
171,31,USA,m,married,n,exercise
2239,37,USA,f,divorced,n,affection
154,32,USA,f,married,n,enjoy_the_moment
2845,28,CAN,f,single,n,affection
1678,38,USA,f,single,y,bonding
1658,22,USA,m,single,n,exercise
1468,36,USA,m,single,y,achievement
369,37,USA,m,single,n,leisure
12928,49,USA,f,married,y,affection
4535,30,USA,m,single,n,affection
8426,24,USA,f,married,y,bonding
3479,40,USA,m,single,n,achievement
1715,30,USA,f,single,n,affection
293,23,USA,m,single,n,achievement
11263,22,USA,f,married,n,affection
2748,22,USA,m,single,n,achievement
1995,22,USA,m,single,n,achievement
1536,20,USA,m,single,n,affection
3697,25,USA,f,single,n,enjoy_the_moment
6119,25,USA,m,single,n,affection
1496,23,USA,f,single,n,achievement
467,54,USA,f,single,n,leisure
13729,41,USA,f,single,n,leisure
916,47,USA,m,married,y,achievement
1114,33,USA,m,married,n,achievement
2263,21,USA,m,single,n,achievement
1703,25,USA,f,single,n,achievement
2760,25,IND,f,single,n,bonding
405,27,USA,m,single,y,enjoy_the_moment
1343,23,USA,m,single,n,enjoy_the_moment
863,21,USA,f,single,n,achievement
846,28,USA,f,single,y,affection
540,21,USA,m,single,n,affection
1204,20,USA,f,single,n,enjoy_the_moment
1483,26,USA,f,single,n,bonding
2792,34,USA,m,single,n,enjoy_the_moment
2817,23,USA,f,single,n,achievement
2601,50,USA,m,married,y,affection
2404,27,USA,m,divorced,n,enjoy_the_moment
185,36,USA,m,single,n,achievement
3701,21,USA,m,single,n,bonding
596,29,USA,f,married,n,affection
10768,24,USA,f,single,n,affection
445,32,USA,m,single,n,enjoy_the_moment
3736,30,USA,m,married,n,affection
137,28,USA,m,divorced,n,exercise
2919,23,USA,m,single,n,affection
108,26,USA,m,single,n,affection
12264,53,USA,f,single,n,achievement
5044,36,USA,f,single,n,affection
1699,38,USA,f,single,y,affection
267,29,USA,m,married,n,leisure
2497,28,USA,f,single,n,affection
4146,30,USA,f,married,n,affection
148,40,USA,f,married,y,achievement
1620,41,AUS,m,single,n,achievement
909,29,USA,m,single,n,enjoy_the_moment
7,34,USA,m,married,y,achievement
1598,26,USA,f,single,n,affection
7274,55,USA,f,divorced,y,enjoy_the_moment
5823,37,USA,m,married,y,bonding
332,31,USA,m,married,y,nature
526,22,USA,m,single,n,affection
10133,24,USA,f,single,n,bonding
1772,25,USA,m,single,n,leisure
174,31,USA,m,married,y,leisure
1747,33,USA,m,married,n,achievement
354,26,USA,m,single,n,enjoy_the_moment
1482,31,USA,f,single,n,affection
1237,29,USA,m,married,n,achievement
3854,54,USA,f,married,y,affection
66,41,USA,f,single,n,achievement
513,41,USA,m,married,y,affection
5872,23,USA,f,single,n,affection
2091,18,USA,m,single,y,achievement
2716,33,USA,m,single,n,affection
3813,29,USA,f,single,n,leisure
146,25,IND,m,single,n,achievement
518,24,USA,m,single,n,achievement
5316,42,USA,f,separated,y,bonding
49,35,USA,m,married,n,achievement
2703,31,USA,f,divorced,n,achievement
372,19,USA,m,single,n,achievement
208,45,USA,f,single,n,achievement
511,23,USA,m,single,n,achievement
1082,24,USA,m,single,n,exercise
240,30,USA,m,single,n,enjoy_the_moment
661,20,USA,m,single,n,achievement
2660,33,USA,m,married,n,exercise
561,21,USA,m,single,n,exercise
2104,48,USA,f,single,n,achievement
2719,21,USA,m,married,y,affection
581,26,USA,f,single,n,exercise
422,26,USA,f,single,n,exercise
1521,22,USA,f,single,n,affection
4884,24,USA,m,single,n,exercise
9851,30,USA,f,married,y,affection
1282,25,USA,m,single,n,achievement
440,30,USA,m,single,n,bonding
646,28,EGY,m,married,y,leisure
13126,34,USA,m,married,y,achievement
5205,29,USA,m,single,n,leisure
390,31,USA,m,single,n,nature
695,41,USA,m,married,y,achievement
1053,28,USA,m,single,n,exercise
12066,37,USA,f,single,n,achievement
7820,29,USA,f,married,y,enjoy_the_moment
619,22,USA,m,married,n,affection
1233,29,IND,f,married,y,bonding
230,34,USA,m,single,n,achievement
657,29,USA,m,single,n,exercise
512,23,USA,m,single,n,bonding
4144,22,USA,m,single,n,affection
168,28,USA,m,single,n,achievement
908,19,USA,m,single,n,achievement
2411,22,USA,f,married,y,achievement
5459,24,USA,m,married,n,achievement
589,30,USA,m,single,n,enjoy_the_moment
212,24,USA,m,single,n,affection
557,32,USA,m,single,n,achievement
4946,29,USA,f,married,y,affection
371,29,USA,m,single,n,achievement
11349,23,USA,f,single,n,achievement
1849,20,USA,f,married,n,affection
3456,25,USA,m,single,n,affection
4139,31,USA,m,single,n,affection
73,38,USA,f,married,y,bonding
2656,25,USA,m,single,n,affection
1685,21,USA,f,single,n,bonding
1787,50,USA,f,married,y,affection
634,32,USA,m,single,n,leisure
1647,38,USA,f,married,n,achievement
16,35,USA,m,single,n,affection
2836,25,USA,m,single,n,affection
3505,32,USA,m,married,n,affection
1156,30,USA,m,married,y,affection
4203,28,USA,m,single,n,achievement
11423,24,USA,m,single,n,enjoy_the_moment
830,26,USA,m,single,n,achievement
9291,32,USA,f,married,y,bonding
1683,23,USA,m,single,n,leisure
5304,38,USA,f,single,n,bonding
197,24,USA,m,single,n,achievement
1965,25,USA,m,single,n,enjoy_the_moment
1135,29,PER,m,single,n,achievement
3212,34,USA,f,married,y,bonding
44,42,USA,f,single,n,leisure
402,26,USA,m,married,n,achievement
9964,36,USA,f,married,y,exercise
9264,22,USA,m,single,n,affection
5232,22,USA,m,single,n,enjoy_the_moment
3965,46,USA,m,divorced,y,nature
1397,22,USA,m,single,n,achievement
4796,30,USA,m,single,n,bonding
1729,22,USA,m,single,n,exercise
551,29,USA,m,single,n,achievement
10459,26,USA,m,single,n,leisure
598,23,USA,f,single,n,achievement
361,31,USA,m,single,n,enjoy_the_moment
1821,25,USA,f,married,y,bonding
2563,43,USA,f,single,y,achievement
4155,33,USA,m,single,n,achievement
3315,20,USA,f,single,n,enjoy_the_moment
4325,25,USA,m,single,n,bonding
98,34,USA,m,married,y,enjoy_the_moment
13735,23,USA,m,single,n,enjoy_the_moment
1659,37,USA,m,married,n,affection
702,29,USA,m,married,n,achievement
4456,22,USA,m,single,n,enjoy_the_moment
3236,28,USA,m,married,y,achievement
2352,24,USA,f,married,n,leisure
2336,26,USA,m,single,n,bonding
563,41,USA,m,divorced,n,leisure
10468,30,USA,m,married,n,affection
4267,25,USA,m,single,n,bonding
13634,37,USA,m,married,y,leisure
8832,33,USA,f,single,n,achievement
2105,27,USA,m,married,n,affection
2543,30,USA,f,single,n,achievement
4403,38,USA,f,married,y,achievement
593,48,USA,f,married,y,affection
4880,41,USA,f,married,y,affection
3851,25,IND,m,married,y,leisure
836,27,USA,m,married,y,achievement
2125,24,USA,m,divorced,n,enjoy_the_moment
7967,36,USA,f,married,n,affection
10141,37,USA,f,single,n,bonding
4073,31,USA,m,single,n,leisure
12715,24,USA,m,single,n,nature
1988,29,USA,f,married,y,affection
6944,53,USA,m,married,y,affection
391,36,USA,m,married,n,achievement
13097,20,USA,f,single,n,leisure
4509,22,USA,m,single,n,affection
5710,37,USA,m,single,y,achievement
325,34,USA,m,single,n,leisure
639,27,USA,m,single,n,achievement
1922,28,USA,m,single,n,achievement
1297,25,USA,f,single,n,affection
2669,45,USA,f,single,n,affection
398,29,USA,m,single,n,affection
1061,38,USA,m,married,y,affection
545,27,USA,f,single,y,exercise
2324,39,USA,m,single,n,enjoy_the_moment
1838,25,USA,m,single,y,achievement
1180,29,USA,m,single,n,leisure
10965,28,USA,f,married,y,affection
1017,30,USA,f,single,n,bonding
1361,27,USA,f,single,y,enjoy_the_moment
6739,29,USA,m,divorced,n,achievement
1144,31,USA,m,single,n,enjoy_the_moment
1219,29,USA,m,single,n,leisure
417,25,USA,m,single,n,enjoy_the_moment
9593,27,USA,m,married,n,achievement
47,41,USA,m,married,n,bonding
6334,51,USA,f,married,y,enjoy_the_moment
1092,32,USA,m,single,n,leisure
2152,28,USA,f,married,y,affection
1812,41,USA,f,married,y,achievement
1273,39,USA,m,married,y,affection
6836,27,USA,f,single,n,bonding
10357,34,USA,f,married,y,exercise
452,52,USA,m,married,y,exercise
2035,23,USA,m,single,n,affection
865,27,USA,m,single,n,affection
143,29,USA,m,married,y,affection
4955,33,USA,m,single,n,achievement
1675,32,USA,m,single,n,bonding
2784,43,USA,m,married,y,affection
210,26,USA,m,single,n,nature
5001,33,USA,m,married,y,achievement
129,25,USA,m,single,n,enjoy_the_moment
4985,24,GBR,m,single,n,affection
2072,33,USA,m,married,y,affection
1003,26,USA,m,married,n,achievement
3051,53,USA,m,married,y,achievement
1544,21,USA,f,single,n,bonding
3988,34,USA,m,married,y,leisure
1684,35,USA,m,married,y,affection
6351,36,USA,f,single,n,achievement
11574,30,USA,m,single,n,achievement
124,28,USA,m,single,n,enjoy_the_moment
11424,25,USA,m,single,n,achievement
4947,24,USA,f,single,n,affection
1236,28,USA,m,single,n,leisure
2432,33,USA,m,single,n,affection
233,26,USA,m,single,n,enjoy_the_moment
2159,26,USA,m,single,n,bonding
4786,26,USA,f,single,n,achievement
3451,27,USA,f,single,n,affection
8606,35,USA,f,married,y,affection
3084,25,USA,f,single,n,enjoy_the_moment
815,24,USA,m,single,n,achievement
262,26,USA,f,single,n,leisure
11,45,USA,m,divorced,n,achievement
1692,23,USA,f,single,n,affection
1910,50,USA,m,divorced,y,achievement
392,49,USA,f,married,y,affection
12850,34,USA,m,married,y,achievement
55,26,IND,m,married,y,achievement
1213,49,USA,f,married,y,affection
12955,21,USA,f,single,n,affection
1814,22,USA,m,single,n,leisure
2088,32,USA,m,married,n,achievement
1381,39,USA,f,married,y,affection
8028,44,USA,f,married,y,nature
2366,30,USA,o,single,n,enjoy_the_moment
4537,28,USA,f,single,n,leisure
1203,32,USA,m,married,n,achievement
693,25,USA,f,single,y,leisure
11010,27,USA,m,single,n,nature
2453,25,USA,f,single,n,bonding
1359,32,USA,m,single,n,bonding
126,34,USA,m,married,y,enjoy_the_moment
63,25,USA,m,single,n,achievement
823,28,USA,m,married,y,enjoy_the_moment
357,26,USA,m,married,n,affection
4254,41,USA,m,single,n,achievement
9814,21,USA,m,single,n,achievement
5439,23,USA,m,single,n,affection
28,36,USA,m,married,y,achievement
1991,33,USA,m,married,y,leisure
3221,22,USA,f,married,y,achievement
140,33,PRT,m,married,n,exercise
2258,32,USA,m,single,n,enjoy_the_moment
8412,25,USA,f,single,n,achievement
1574,39,USA,m,single,n,achievement
1880,35,USA,f,married,y,affection
986,24,USA,f,single,n,leisure
987,28,USA,m,single,n,achievement
314,33,USA,m,married,n,enjoy_the_moment
395,33,USA,m,single,n,achievement
11212,31,USA,f,divorced,y,affection
519,32,USA,f,single,n,exercise
2481,42,USA,m,married,n,enjoy_the_moment
525,52,USA,m,married,y,achievement
423,29,USA,f,married,n,achievement
7698,38,USA,m,married,n,achievement
22,32,USA,m,single,n,leisure
234,25,USA,m,single,n,enjoy_the_moment
1474,23,USA,m,single,n,achievement
4101,23,USA,m,single,n,achievement
697,26,USA,m,single,n,leisure
1304,43,USA,m,married,y,achievement
5695,33,USA,o,single,y,affection
3324,24,USA,m,single,n,leisure
4266,27,USA,m,married,n,leisure
950,25,GBR,f,single,n,bonding
301,41,USA,f,married,y,affection
1004,33,USA,m,married,y,enjoy_the_moment
1152,25,USA,m,single,n,affection
1473,38,USA,m,married,y,affection
13496,22,USA,m,single,n,affection
2209,43,USA,f,married,y,bonding
1489,35,USA,m,single,n,bonding
453,44,USA,f,divorced,y,affection
1071,29,USA,m,married,n,enjoy_the_moment
302,25,USA,m,single,n,achievement
298,26,USA,f,single,n,achievement
11191,27,IND,m,single,n,affection
1000,31,USA,f,married,n,nature
638,31,USA,m,married,n,leisure
9360,27,USA,f,married,y,nature
620,25,VEN,m,single,n,affection
2797,53,GBR,m,married,y,enjoy_the_moment
2888,22,USA,m,single,n,affection
2203,27,USA,f,married,n,leisure
4730,31,USA,f,single,n,enjoy_the_moment
2580,29,USA,f,married,y,affection
250,43,USA,f,married,y,achievement
1866,38,USA,f,married,y,affection
2079,24,USA,f,single,n,enjoy_the_moment
618,32,USA,m,single,n,affection
659,30,USA,f,single,y,affection
1,37,USA,m,married,y,affection
380,26,USA,m,single,n,achievement
880,25,USA,f,single,n,achievement
93,35,USA,m,single,y,affection
1556,42,USA,f,married,n,affection
624,34,USA,m,single,n,affection
1853,21,USA,f,single,n,enjoy_the_moment
549,30,USA,o,married,y,achievement
577,33,USA,f,married,n,achievement
3977,32,USA,f,married,y,affection
2169,24,USA,f,single,n,leisure
2673,52,USA,f,married,y,achievement
433,26,USA,m,single,n,achievement
13024,21,USA,f,single,n,exercise
604,26,USA,m,married,y,achievement
94,28,USA,m,single,n,leisure
668,36,USA,m,single,n,exercise
451,23,USA,m,single,n,achievement
334,23,USA,f,single,n,nature
12166,28,USA,f,single,n,leisure
894,32,USA,m,married,y,affection
100,34,USA,m,married,y,leisure
10837,52,USA,f,married,y,affection
13464,31,USA,m,single,n,exercise
7329,27,USA,m,single,n,achievement
2278,43,USA,m,single,n,enjoy_the_moment
2413,50,USA,f,single,y,affection
41,26,SRB,m,single,n,nature
1302,28,USA,f,married,y,affection
663,32,USA,m,married,y,affection
117,22,USA,m,single,n,affection
7049,49,USA,f,married,n,achievement
714,29,USA,m,single,n,enjoy_the_moment
2965,42,USA,m,single,n,enjoy_the_moment
8182,50,USA,f,single,n,achievement
34,23,USA,m,single,n,bonding
9417,41,USA,f,married,y,achievement
5246,29,USA,m,single,n,affection
8420,42,USA,m,single,n,enjoy_the_moment
4365,34,USA,m,single,n,enjoy_the_moment
4462,27,USA,m,married,y,affection
2343,23,USA,f,single,n,affection
2222,32,IND,f,married,y,enjoy_the_moment
972,29,USA,m,single,y,affection
1270,31,USA,m,single,n,leisure
1310,29,USA,m,single,n,achievement
408,31,USA,f,single,n,bonding
4970,26,USA,m,single,y,nature
853,26,USA,m,single,n,enjoy_the_moment
616,32,USA,f,married,y,achievement
1708,27,USA,m,single,n,affection
501,33,USA,m,widowed,y,affection
568,25,USA,m,single,y,achievement
2305,42,USA,m,married,n,leisure
5132,25,USA,f,married,n,nature
2027,27,USA,m,married,n,affection
13317,22,USA,m,single,n,affection
90,32,USA,m,married,y,affection
1306,28,USA,m,single,n,exercise
2321,50,USA,m,separated,y,enjoy_the_moment
1634,39,USA,f,single,n,enjoy_the_moment
80,23,USA,o,single,n,bonding
2143,20,USA,m,single,n,leisure
64,48,USA,f,married,y,affection
608,24,IND,m,single,n,achievement
1054,41,USA,f,single,y,affection
6103,35,USA,m,married,n,achievement
2041,24,USA,m,single,n,achievement
404,28,USA,m,single,n,achievement
4508,54,USA,f,married,y,affection
567,35,USA,m,married,n,enjoy_the_moment
225,25,USA,m,single,n,leisure
871,25,USA,f,single,n,affection
2186,42,USA,f,married,y,affection
3295,43,USA,f,married,y,achievement
1818,42,USA,f,single,y,affection
727,28,USA,m,single,n,affection
370,21,USA,m,single,y,enjoy_the_moment
4374,35,USA,f,married,n,achievement
579,26,USA,m,single,n,achievement
806,26,USA,m,single,n,achievement
585,18,JAM,f,single,n,enjoy_the_moment
810,25,USA,m,single,n,achievement
1723,34,USA,f,married,n,achievement
162,23,USA,m,single,n,achievement
