wid,age,country,gender,marital,parenthood,predicted_category
8716,38,USA,f,married,y,affection
2924,32,USA,m,married,y,achievement
4957,26,GBR,m,single,n,achievement
8716,38,USA,f,married,y,achievement
2924,32,USA,m,married,y,affection
4957,26,GBR,m,single,n,achievement
8716,38,USA,f,married,y,achievement
4000,57,USA,f,married,y,achievement
2249,32,USA,m,single,n,affection
2833,29,USA,m,married,n,bonding
11352,21,USA,m,single,n,achievement
13795,24,USA,m,single,n,achievement
4000,57,USA,f,married,y,affection
2249,32,USA,m,single,n,enjoy_the_moment
2833,29,USA,m,married,n,achievement
11352,21,USA,m,single,n,bonding
13795,24,USA,m,single,n,affection
4000,57,USA,f,married,y,affection
2249,32,USA,m,single,n,achievement
2833,29,USA,m,married,n,leisure
11352,21,USA,m,single,n,achievement
13795,24,USA,m,single,n,bonding
2924,32,USA,m,married,y,achievement
3425,34,USA,f,married,y,affection
13504,28,USA,f,single,n,bonding
3425,34,USA,f,married,y,achievement
13504,28,USA,f,single,n,leisure
2924,32,USA,m,married,y,affection
3425,34,USA,f,married,y,achievement
13504,28,USA,f,single,n,enjoy_the_moment
2656,25,USA,m,single,n,affection
7324,27,USA,f,single,n,achievement
6301,27,USA,f,married,n,affection
2656,25,USA,m,single,n,affection
7324,27,USA,f,single,n,leisure
6301,27,USA,f,married,n,achievement
2656,25,USA,m,single,n,affection
7324,27,USA,f,single,n,achievement
6301,27,USA,f,married,n,leisure
2833,29,USA,m,married,n,achievement
9597,29,USA,f,married,y,achievement
2833,29,USA,m,married,n,achievement
9597,29,USA,f,married,y,affection
2833,29,USA,m,married,n,achievement
9597,29,USA,f,married,y,affection
2655,38,USA,m,married,y,affection
7661,22,USA,m,single,n,affection
2655,38,USA,m,married,y,affection
7661,22,USA,m,single,n,achievement
2655,38,USA,m,married,y,achievement
7661,22,USA,m,single,n,bonding
2924,32,USA,m,married,y,bonding
2924,32,USA,m,married,y,bonding
2924,32,USA,m,married,y,bonding
12264,53,USA,f,single,n,achievement
12264,53,USA,f,single,n,achievement
12264,53,USA,f,single,n,leisure
5847,31,USA,f,married,y,achievement
5847,31,USA,f,married,y,achievement
5847,31,USA,f,married,y,affection
12207,52,USA,f,separated,y,affection
12207,52,USA,f,separated,y,bonding
12207,52,USA,f,separated,y,affection
4477,62,USA,m,married,y,bonding
3105,27,USA,f,married,y,affection
8701,26,USA,f,single,n,affection
4477,62,USA,m,married,y,affection
3105,27,USA,f,married,y,affection
8701,26,USA,f,single,n,nature
4477,62,USA,m,married,y,achievement
3105,27,USA,f,married,y,affection
8701,26,USA,f,single,n,achievement
3105,27,USA,f,married,y,achievement
3105,27,USA,f,married,y,affection
3105,27,USA,f,married,y,enjoy_the_moment
8229,36,USA,f,married,y,affection
3105,27,USA,f,married,y,achievement
2559,26,USA,m,married,n,bonding
8229,36,USA,f,married,y,nature
3105,27,USA,f,married,y,affection
2559,26,USA,m,married,n,achievement
8229,36,USA,f,married,y,affection
3105,27,USA,f,married,y,affection
2559,26,USA,m,married,n,affection
9575,36,USA,m,single,n,achievement
9575,36,USA,m,single,n,affection
9575,36,USA,m,single,n,achievement
4477,62,USA,m,married,y,nature
4477,62,USA,m,married,y,affection
4477,62,USA,m,married,y,affection
2247,33,USA,m,married,n,affection
12184,37,USA,m,single,n,affection
10090,47,USA,m,married,n,affection
3631,28,USA,m,single,n,achievement
2559,26,USA,m,married,n,achievement
7892,57,VEN,m,single,y,enjoy_the_moment
7987,33,USA,f,single,n,bonding
2247,33,USA,m,married,n,affection
12184,37,USA,m,single,n,leisure
10090,47,USA,m,married,n,achievement
3631,28,USA,m,single,n,achievement
2559,26,USA,m,married,n,achievement
7892,57,VEN,m,single,y,affection
7987,33,USA,f,single,n,enjoy_the_moment
2247,33,USA,m,married,n,enjoy_the_moment
12184,37,USA,m,single,n,affection
10090,47,USA,m,married,n,affection
3631,28,USA,m,single,n,achievement
2559,26,USA,m,married,n,enjoy_the_moment
7892,57,VEN,m,single,y,affection
7987,33,USA,f,single,n,affection
4092,33,IND,f,married,y,affection
6832,57,USA,f,separated,y,achievement
4092,33,IND,f,married,y,enjoy_the_moment
6832,57,USA,f,separated,y,enjoy_the_moment
6832,57,USA,f,separated,y,achievement
6866,27,USA,f,married,y,achievement
13500,28,USA,f,married,n,nature
9344,33,USA,f,single,n,affection
2559,26,USA,m,married,n,achievement
10786,27,IND,m,single,n,achievement
6937,29,USA,m,single,n,achievement
6866,27,USA,f,married,y,affection
13500,28,USA,f,married,n,achievement
9344,33,USA,f,single,n,affection
2559,26,USA,m,married,n,affection
10786,27,IND,m,single,n,affection
6937,29,USA,m,single,n,enjoy_the_moment
6866,27,USA,f,married,y,achievement
13500,28,USA,f,married,n,affection
9344,33,USA,f,single,n,achievement
2559,26,USA,m,married,n,achievement
10786,27,IND,m,single,n,affection
6937,29,USA,m,single,n,achievement
3042,29,USA,f,separated,n,achievement
13468,22,USA,m,single,n,affection
3042,29,USA,f,separated,n,affection
13468,22,USA,m,single,n,bonding
3042,29,USA,f,separated,n,affection
13468,22,USA,m,single,n,achievement
10264,43,USA,m,married,y,affection
10264,43,USA,m,married,y,affection
10264,43,USA,m,married,y,achievement
5110,51,USA,f,married,y,affection
5110,51,USA,f,married,y,affection
5110,51,USA,f,married,y,affection
11243,28,USA,m,married,y,affection
11243,28,USA,m,married,y,affection
11243,28,USA,m,married,y,affection
2247,33,USA,m,married,n,nature
2247,33,USA,m,married,n,enjoy_the_moment
2247,33,USA,m,married,n,bonding
3042,29,USA,f,separated,n,affection
3042,29,USA,f,separated,n,achievement
3042,29,USA,f,separated,n,achievement
2914,56,USA,f,married,y,affection
2914,56,USA,f,married,y,affection
2914,56,USA,f,married,y,affection
6552,36,USA,f,married,y,affection
7109,39,USA,m,married,y,affection
6552,36,USA,f,married,y,affection
7109,39,USA,m,married,y,achievement
6552,36,USA,f,married,y,affection
7109,39,USA,m,married,y,leisure
2914,56,USA,f,married,y,nature
2914,56,USA,f,married,y,affection
2914,56,USA,f,married,y,affection
3042,29,USA,f,separated,n,affection
3042,29,USA,f,separated,n,affection
3042,29,USA,f,separated,n,affection
2914,56,USA,f,married,y,affection
9181,47,USA,f,single,n,achievement
2914,56,USA,f,married,y,achievement
9181,47,USA,f,single,n,achievement
2914,56,USA,f,married,y,affection
9181,47,USA,f,single,n,bonding
7810,35,USA,f,divorced,n,affection
7810,35,USA,f,divorced,n,achievement
7810,35,USA,f,divorced,n,bonding
2802,22,USA,m,single,n,achievement
2802,22,USA,m,single,n,affection
2802,22,USA,m,single,n,achievement
3631,28,USA,m,single,n,achievement
3631,28,USA,m,single,n,achievement
3631,28,USA,m,single,n,affection
2802,22,USA,m,single,n,leisure
2802,22,USA,m,single,n,affection
2802,22,USA,m,single,n,achievement
1787,50,USA,f,married,y,affection
1787,50,USA,f,married,y,affection
1787,50,USA,f,married,y,bonding
11459,30,USA,f,married,y,affection
5178,47,USA,f,divorced,y,affection
4612,33,IND,m,married,y,affection
11459,30,USA,f,married,y,affection
5178,47,USA,f,divorced,y,affection
4612,33,IND,m,married,y,affection
11459,30,USA,f,married,y,achievement
5178,47,USA,f,divorced,y,achievement
4612,33,IND,m,married,y,affection
1787,50,USA,f,married,y,affection
1787,50,USA,f,married,y,affection
1787,50,USA,f,married,y,affection
4291,37,USA,m,married,y,affection
1787,50,USA,f,married,y,bonding
4291,37,USA,m,married,y,achievement
1787,50,USA,f,married,y,affection
4291,37,USA,m,married,y,enjoy_the_moment
1787,50,USA,f,married,y,affection
8612,26,USA,m,single,n,bonding
8612,26,USA,m,single,n,enjoy_the_moment
8612,26,USA,m,single,n,leisure
9475,28,USA,m,single,n,achievement
3306,33,USA,f,single,n,leisure
9475,28,USA,m,single,n,affection
3306,33,USA,f,single,n,achievement
9475,28,USA,m,single,n,enjoy_the_moment
3306,33,USA,f,single,n,leisure
3691,69,IND,m,married,y,affection
3306,33,USA,f,single,n,bonding
3691,69,IND,m,married,y,affection
3306,33,USA,f,single,n,affection
3691,69,IND,m,married,y,affection
4859,32,USA,f,single,n,enjoy_the_moment
3306,33,USA,f,single,n,leisure
4859,32,USA,f,single,n,leisure
4859,32,USA,f,single,n,achievement
13544,28,USA,m,married,n,achievement
7736,28,USA,m,single,n,enjoy_the_moment
12260,23,USA,f,single,n,achievement
3691,69,IND,m,married,y,affection
2542,30,USA,f,single,n,affection
8249,40,USA,m,married,y,affection
6557,67,USA,f,married,y,affection
4583,24,IND,m,single,n,achievement
4799,24,USA,m,single,n,achievement
9721,38,USA,m,married,y,achievement
8640,22,BRB,m,single,n,achievement
9338,38,USA,f,married,y,affection
12530,30,USA,m,single,n,bonding
13544,28,USA,m,married,n,affection
7736,28,USA,m,single,n,leisure
12260,23,USA,f,single,n,enjoy_the_moment
3691,69,IND,m,married,y,affection
2542,30,USA,f,single,n,affection
8249,40,USA,m,married,y,achievement
6557,67,USA,f,married,y,affection
4583,24,IND,m,single,n,achievement
4799,24,USA,m,single,n,affection
9721,38,USA,m,married,y,affection
8640,22,BRB,m,single,n,affection
9338,38,USA,f,married,y,affection
12530,30,USA,m,single,n,achievement
13544,28,USA,m,married,n,affection
7736,28,USA,m,single,n,achievement
12260,23,USA,f,single,n,achievement
3691,69,IND,m,married,y,affection
2542,30,USA,f,single,n,achievement
8249,40,USA,m,married,y,achievement
6557,67,USA,f,married,y,achievement
4583,24,IND,m,single,n,achievement
4799,24,USA,m,single,n,achievement
9721,38,USA,m,married,y,affection
8640,22,BRB,m,single,n,achievement
9338,38,USA,f,married,y,affection
12530,30,USA,m,single,n,enjoy_the_moment
10605,37,USA,m,married,n,affection
3242,45,USA,f,married,y,achievement
4799,24,USA,m,single,n,affection
10605,37,USA,m,married,n,achievement
3242,45,USA,f,married,y,affection
4799,24,USA,m,single,n,achievement
10605,37,USA,m,married,n,bonding
3242,45,USA,f,married,y,achievement
4799,24,USA,m,single,n,achievement
3242,45,USA,f,married,y,affection
5100,46,IND,f,married,y,affection
10611,27,USA,f,single,n,achievement
8950,25,USA,f,married,n,achievement
5140,44,USA,m,single,n,affection
3242,45,USA,f,married,y,achievement
5100,46,IND,f,married,y,affection
10611,27,USA,f,single,n,achievement
8950,25,USA,f,married,n,affection
5140,44,USA,m,single,n,affection
3242,45,USA,f,married,y,leisure
5100,46,IND,f,married,y,achievement
10611,27,USA,f,single,n,bonding
8950,25,USA,f,married,n,enjoy_the_moment
5140,44,USA,m,single,n,enjoy_the_moment
3242,45,USA,f,married,y,affection
2542,30,USA,f,single,n,affection
3242,45,USA,f,married,y,leisure
2542,30,USA,f,single,n,achievement
3242,45,USA,f,married,y,enjoy_the_moment
2542,30,USA,f,single,n,achievement
8482,40,USA,f,married,y,affection
8482,40,USA,f,married,y,affection
8482,40,USA,f,married,y,leisure
11487,20,IND,m,single,n,achievement
11487,20,IND,m,single,n,achievement
11487,20,IND,m,single,n,achievement
11014,26,USA,m,single,n,achievement
5140,44,USA,m,single,n,achievement
11014,26,USA,m,single,n,affection
5140,44,USA,m,single,n,achievement
11014,26,USA,m,single,n,achievement
5140,44,USA,m,single,n,enjoy_the_moment
10128,30,USA,m,single,n,achievement
10013,29,USA,f,single,n,enjoy_the_moment
2874,31,AUS,f,married,n,affection
10128,30,USA,m,single,n,achievement
10013,29,USA,f,single,n,bonding
2874,31,AUS,f,married,n,affection
10128,30,USA,m,single,n,affection
10013,29,USA,f,single,n,nature
2874,31,AUS,f,married,n,enjoy_the_moment
13313,29,IND,m,married,n,affection
13313,29,IND,m,married,n,enjoy_the_moment
13313,29,IND,m,married,n,affection
4396,41,USA,f,married,y,affection
8409,26,USA,f,single,n,achievement
4396,41,USA,f,married,y,affection
8409,26,USA,f,single,n,achievement
4396,41,USA,f,married,y,affection
8409,26,USA,f,single,n,leisure
4583,24,IND,m,single,n,achievement
4583,24,IND,m,single,n,achievement
4583,24,IND,m,single,n,leisure
4396,41,USA,f,married,y,enjoy_the_moment
5929,19,USA,m,single,n,achievement
4396,41,USA,f,married,y,enjoy_the_moment
5929,19,USA,m,single,n,affection
4396,41,USA,f,married,y,affection
5929,19,USA,m,single,n,achievement
4097,21,USA,f,married,n,affection
4097,21,USA,f,married,n,affection
4097,21,USA,f,married,n,achievement
7222,31,USA,m,single,n,leisure
7222,31,USA,m,single,n,achievement
7222,31,USA,m,single,n,affection
6010,20,USA,f,single,n,affection
6376,33,USA,m,single,n,achievement
4097,21,USA,f,married,n,affection
6010,20,USA,f,single,n,achievement
6376,33,USA,m,single,n,bonding
4097,21,USA,f,married,n,achievement
6010,20,USA,f,single,n,affection
6376,33,USA,m,single,n,affection
4097,21,USA,f,married,n,achievement
12717,42,USA,m,married,y,affection
8450,27,USA,m,single,n,achievement
8927,30,USA,m,single,n,achievement
12717,42,USA,m,married,y,achievement
8450,27,USA,m,single,n,achievement
8927,30,USA,m,single,n,leisure
12717,42,USA,m,married,y,leisure
8450,27,USA,m,single,n,leisure
8927,30,USA,m,single,n,nature
11402,32,USA,m,married,n,affection
11402,32,USA,m,married,n,achievement
11402,32,USA,m,married,n,achievement
1808,37,IND,f,married,y,bonding
9258,34,USA,f,married,y,affection
1808,37,IND,f,married,y,enjoy_the_moment
9258,34,USA,f,married,y,achievement
1808,37,IND,f,married,y,affection
9258,34,USA,f,married,y,affection
9433,34,USA,f,married,y,leisure
6911,30,USA,f,married,y,affection
9433,34,USA,f,married,y,affection
6911,30,USA,f,married,y,affection
9433,34,USA,f,married,y,affection
6911,30,USA,f,married,y,achievement
3657,43,USA,f,married,y,affection
3577,39,USA,f,married,y,affection
3657,43,USA,f,married,y,achievement
3577,39,USA,f,married,y,affection
3657,43,USA,f,married,y,achievement
3577,39,USA,f,married,y,bonding
1808,37,IND,f,married,y,affection
1808,37,IND,f,married,y,affection
1808,37,IND,f,married,y,bonding
10366,22,USA,m,single,n,bonding
2848,51,USA,f,divorced,y,affection
10558,62,USA,m,divorced,y,affection
5030,23,USA,f,married,n,affection
4531,35,USA,f,single,n,affection
10366,22,USA,m,single,n,exercise
2848,51,USA,f,divorced,y,affection
10558,62,USA,m,divorced,y,leisure
5030,23,USA,f,married,n,affection
4531,35,USA,f,single,n,bonding
10366,22,USA,m,single,n,bonding
2848,51,USA,f,divorced,y,affection
10558,62,USA,m,divorced,y,achievement
5030,23,USA,f,married,n,affection
4531,35,USA,f,single,n,affection
6678,32,USA,f,married,y,affection
6678,32,USA,f,married,y,affection
6678,32,USA,f,married,y,enjoy_the_moment
8145,24,USA,m,single,n,achievement
8145,24,USA,m,single,n,achievement
8145,24,USA,m,single,n,affection
5211,26,USA,f,single,n,leisure
12238,34,USA,f,married,n,enjoy_the_moment
5211,26,USA,f,single,n,achievement
12238,34,USA,f,married,n,enjoy_the_moment
5211,26,USA,f,single,n,affection
12238,34,USA,f,married,n,achievement
2396,32,IND,m,single,n,achievement
12559,26,USA,m,single,y,achievement
5692,55,USA,f,married,y,achievement
11894,58,USA,f,married,y,achievement
5030,23,USA,f,married,n,affection
8051,25,USA,f,single,n,affection
4697,23,USA,m,single,n,achievement
12727,29,USA,m,married,y,affection
13701,31,USA,f,married,n,achievement
4167,26,FRA,m,married,y,bonding
2396,32,IND,m,single,n,achievement
12559,26,USA,m,single,y,achievement
5692,55,USA,f,married,y,achievement
11894,58,USA,f,married,y,bonding
5030,23,USA,f,married,n,bonding
8051,25,USA,f,single,n,affection
4697,23,USA,m,single,n,achievement
12727,29,USA,m,married,y,affection
13701,31,USA,f,married,n,enjoy_the_moment
4167,26,FRA,m,married,y,nature
2396,32,IND,m,single,n,achievement
12559,26,USA,m,single,y,enjoy_the_moment
5692,55,USA,f,married,y,enjoy_the_moment
11894,58,USA,f,married,y,achievement
5030,23,USA,f,married,n,affection
8051,25,USA,f,single,n,achievement
4697,23,USA,m,single,n,achievement
12727,29,USA,m,married,y,affection
13701,31,USA,f,married,n,affection
4167,26,FRA,m,married,y,achievement
3657,43,USA,f,married,y,affection
12118,19,USA,m,single,n,bonding
12344,27,USA,m,single,n,affection
4531,35,USA,f,single,n,bonding
3657,43,USA,f,married,y,achievement
12118,19,USA,m,single,n,achievement
12344,27,USA,m,single,n,achievement
4531,35,USA,f,single,n,bonding
3657,43,USA,f,married,y,achievement
12118,19,USA,m,single,n,achievement
12344,27,USA,m,single,n,nature
4531,35,USA,f,single,n,affection
2396,32,IND,m,single,n,achievement
4697,23,USA,m,single,n,achievement
5867,31,USA,m,divorced,y,affection
2396,32,IND,m,single,n,achievement
4697,23,USA,m,single,n,enjoy_the_moment
5867,31,USA,m,divorced,y,affection
2396,32,IND,m,single,n,achievement
4697,23,USA,m,single,n,achievement
5867,31,USA,m,divorced,y,affection
9470,30,IND,f,married,y,affection
9470,30,IND,f,married,y,achievement
9470,30,IND,f,married,y,affection
7283,30,USA,f,married,y,achievement
7283,30,USA,f,married,y,bonding
7283,30,USA,f,married,y,affection
5949,27,USA,m,married,y,affection
12757,43,USA,m,married,n,affection
5949,27,USA,m,married,y,affection
12757,43,USA,m,married,n,nature
5949,27,USA,m,married,y,achievement
12757,43,USA,m,married,n,affection
4167,26,FRA,m,married,y,achievement
4167,26,FRA,m,married,y,enjoy_the_moment
4167,26,FRA,m,married,y,bonding
8845,43,USA,f,married,y,bonding
8845,43,USA,f,married,y,affection
8845,43,USA,f,married,y,affection
9867,27,USA,m,married,n,achievement
6142,29,USA,m,single,n,affection
9867,27,USA,m,married,n,affection
6142,29,USA,m,single,n,affection
9867,27,USA,m,married,n,leisure
6142,29,USA,m,single,n,achievement
12723,21,SLV,f,single,n,enjoy_the_moment
12723,21,SLV,f,single,n,achievement
12723,21,SLV,f,single,n,enjoy_the_moment
5211,26,USA,f,single,n,achievement
5211,26,USA,f,single,n,achievement
5211,26,USA,f,single,n,affection
9018,20,USA,f,single,n,leisure
4624,25,USA,f,married,y,affection
8146,29,USA,f,married,n,affection
9018,20,USA,f,single,n,affection
4624,25,USA,f,married,y,affection
8146,29,USA,f,married,n,affection
9018,20,USA,f,single,n,achievement
4624,25,USA,f,married,y,affection
8146,29,USA,f,married,n,bonding
9731,23,USA,m,single,n,achievement
4624,25,USA,f,married,y,affection
9731,23,USA,m,single,n,achievement
4624,25,USA,f,married,y,affection
9731,23,USA,m,single,n,affection
4624,25,USA,f,married,y,leisure
1533,22,USA,m,single,n,achievement
12315,39,USA,m,single,n,achievement
4725,22,USA,m,single,n,affection
1533,22,USA,m,single,n,achievement
12315,39,USA,m,single,n,achievement
4725,22,USA,m,single,n,affection
1533,22,USA,m,single,n,achievement
12315,39,USA,m,single,n,achievement
4725,22,USA,m,single,n,leisure
4126,39,USA,m,single,n,achievement
4119,64,USA,m,married,n,achievement
4126,39,USA,m,single,n,achievement
4119,64,USA,m,married,n,enjoy_the_moment
4126,39,USA,m,single,n,bonding
4119,64,USA,m,married,n,affection
10303,23,USA,f,single,n,achievement
10303,23,USA,f,single,n,achievement
10303,23,USA,f,single,n,achievement
4259,47,USA,m,single,n,enjoy_the_moment
3087,40,USA,m,married,y,affection
4259,47,USA,m,single,n,leisure
3087,40,USA,m,married,y,affection
4259,47,USA,m,single,n,enjoy_the_moment
3087,40,USA,m,married,y,affection
